100,59.5,0.0,217.5
200,59.5,-20.0,-332.5
300,59.5,-20.0,217.5
400,59.5,-20.0,17.5
500,59.5,-20.0,155.5
600,59.5,-50.0,-562.5
700,59.5,-50.0,-466.5
800,59.5,-50.0,-412.5
900,59.5,-50.0,-242.5
1000,59.5,-50.0,-452.5
1063,59.5,-50.0,86.0
1100,59.5,-50.0,-637.5
1200,59.5,-50.0,-216.5
1300,59.5,-50.0,-162.5
1332,64.0,-50.0,240.5
1400,64.0,-50.0,-392.5
1500,64.0,-50.0,-202.5
1600,64.0,-50.0,-332.5
1700,64.0,-50.0,-232.5
1800,64.0,-50.0,-192.5
1900,64.0,-50.0,-492.5
2000,64.0,-50.0,-412.5
2100,64.0,-50.0,-324.5
2200,64.0,-50.0,182.5
2219,70.5,-50.0,1333.5
2300,70.5,-50.0,-532.5
2400,70.5,-50.0,115.5
2500,70.5,-50.0,-402.5
2600,70.5,-50.0,-492.5
2671,70.5,-50.0,73.5
2700,70.5,-50.0,-262.5
2800,70.5,-50.0,-532.5
2900,70.5,-50.0,-782.5
3000,70.5,-50.0,-532.5
3024,70.5,-50.0,455.0
3100,70.5,-50.0,-432.5
3200,70.5,-50.0,-532.5
3300,70.5,-50.0,-557.5
3400,70.5,-50.0,-512.5
3500,70.5,-50.0,-532.5
3600,70.5,-50.0,-532.5
3700,70.5,-50.0,-492.5
3800,70.5,-50.0,-492.5
3900,70.5,-50.0,-432.5
4000,80.5,-50.0,231.5
4100,80.5,-50.0,-522.5
4200,80.5,-50.0,157.5
4300,80.5,-50.0,-782.5
4400,80.5,-50.0,-392.5
4401,80.5,-50.0,143.5
4500,80.5,-50.0,-322.5
4600,80.5,-50.0,-492.5
4700,80.5,-50.0,-492.5
4800,80.5,-50.0,-532.5
4900,80.5,-50.0,-532.5
4985,80.5,-50.0,22.5
5000,80.5,-50.0,-252.5
5100,80.5,-50.0,-492.5
5200,80.5,-50.0,37.5
5300,92.0,-50.0,-532.5
5400,92.0,-50.0,-452.5
5500,92.0,-50.0,-532.5
5600,92.0,-50.0,142.5
5700,92.0,-50.0,-642.5
5800,92.0,-50.0,-432.5
5900,92.0,-50.0,-492.5
6000,92.0,-50.0,-492.5
6100,92.0,-50.0,-152.5
6153,92.0,-50.0,316.0
6200,92.0,-50.0,-46.5
6300,92.0,-50.0,-157.5
6400,92.0,-50.0,-532.5
6500,92.0,-50.0,-290.5
6600,92.0,-50.0,-782.5
6700,92.0,-50.0,-492.5
6800,92.0,-50.0,-376.5
6900,92.0,-50.0,-412.5
7000,92.0,-50.0,-133.5
7100,92.0,-50.0,-782.5
7200,92.0,-50.0,-702.5
7300,92.0,-50.0,-492.5
7400,92.0,-50.0,-532.5
7500,92.0,-50.0,-264.5
7600,92.0,-50.0,-512.5
7695,92.0,-50.0,227.5
7700,92.0,-50.0,217.5
7800,92.0,-50.0,-572.5
7900,92.0,-50.0,-702.5
8000,92.0,-50.0,-702.5
