100,20,-10,0
200,20,-10,0
300,20,-18,0
400,20,-18,0
500,20,-18,0
600,20,-18,0
700,20,-18,0
800,20,-18,0
900,20,-18,0
1000,20,-18,0
1100,20,-18,0
1200,20,-18,0
1300,20,-18,0
1334,20,-18,125
1400,20,-18,0
100,20,-13,0
200,20,-18,0
300,20,-18,0
400,20,-18,0
500,20,-18,0
600,20,-18,0
700,20,-18,0
800,20,-18,0
900,20,-18,0
1000,20,-18,0
100,20,-10,0
100,20,-13,0
200,20,-13,0
300,20,-13,0
400,20,-13,0
500,20,-13,0
600,20,-13,0
700,20,-13,0
800,20,-18,0
900,20,-18,0
1000,20,-18,0
1094,20,-18,-1
1100,20,-18,0
1200,20,-18,0
1300,20,-18,0
1400,20,-18,0
1500,20,-18,0
1600,20,-18,0
1700,20,-18,0
1800,20,-18,0
1900,20,-18,0
2000,20,-18,0
2100,20,-18,0
2200,20,-18,0
2300,20,-18,0
2331,20,-18,30
2400,20,-18,0
2432,20,-18,55
2500,20,-18,0
2526,20,-18,161
2600,20,-18,0
2700,20,-18,0
2800,20,-18,0
2900,20,-18,0
3000,20,-18,0
3100,20,-18,0
3200,20,-18,0
3300,20,-18,0
3400,20,-18,0
3500,20,-18,0
3600,20,-18,0
3700,20,-18,0
3800,20,-18,0
3900,20,-18,0
4000,20,-18,0
4100,20,-18,0
4200,20,-18,0
4300,20,-18,0
4400,20,-18,0
4500,20,-18,0
4600,20,-18,0
4700,20,-18,0
4800,20,-18,0
4900,20,-18,0
5000,20,-18,0
5100,20,-18,0
5200,20,-18,0
5300,20,-18,0
5400,20,-18,0
5500,20,-18,0
5600,20,-18,0
5700,20,-18,0
5800,20,-18,0
5900,20,-18,0
6000,20,-18,0
6100,20,-18,0
6200,20,-18,0
6300,20,-18,0
6400,20,-18,0
6500,20,-18,0
6600,20,-18,0
6700,20,-18,0
6800,20,-18,0
6900,20,-18,0
6951,20,-18,30
7000,20,-18,0
7100,20,-18,0
7200,20,-18,0
7201,20,-18,0
7300,20,-18,0
7400,20,-18,0
7500,20,-18,0
7600,20,-18,0
7700,20,-18,0
7800,20,-18,0
7801,20,-18,30
7900,20,-18,0
8000,20,-18,0
8100,20,-18,0
8200,20,-18,0
8300,20,-18,0
8400,20,-18,0
8500,20,-18,0
8600,20,-18,0
8700,20,-18,0
8800,20,-18,0
8900,20,-18,0
9000,20,-18,0
9100,20,-18,0
9200,20,-18,0
9300,20,-18,0
9400,20,-18,0
9401,20,-18,30
9500,20,-18,0
9600,20,-18,0
9700,20,-18,0
9800,20,-18,0
9900,20,-18,0
10000,20,-18,0
10100,20,-18,0
10200,20,-18,0
10300,20,-18,0
10400,20,-18,0
10500,20,-18,0
10600,20,-18,0
10700,20,-18,0
10800,20,-18,0
10900,20,-18,0
11000,20,-18,0
11100,20,-18,0
11200,20,-18,0
11300,20,-18,0
11400,20,-18,0
11500,20,-18,0
11600,20,-18,0
11700,20,-18,0
11800,20,-18,0
11900,20,-18,0
12000,20,-18,0
12100,20,-18,0
12200,20,-18,0
12300,20,-18,0
12301,20,-18,30
12400,20,-18,0
12500,20,-18,0
12600,20,-18,0
12700,20,-18,0
12800,20,-18,0
12900,20,-18,0
13000,20,-18,0
13001,20,-18,38
13100,20,-18,0
13200,20,-18,0
100,20,-10,100
200,20,-10,238
300,20,-10,56
400,20,-18,165
401,20,-18,38
402,20,-18,83
500,20,-18,-200
600,20,-18,-150
700,20,-18,-36
800,20,-18,2
900,20,-18,-200
1000,20,-18,166
1100,20,-18,190
1200,20,-18,-82
1300,20,-18,112
1400,20,-18,236
1500,20,-18,127
1600,20,-18,150
1700,20,-18,-150
1800,20,-18,100
1900,20,-18,125
2000,20,-18,198
2100,20,-18,150
2200,20,-18,-178
2300,20,-18,130
2400,20,-18,190
2500,20,-18,-94
100,20,-10,150
200,20,-18,192
300,20,-18,-20
400,20,-18,166
500,20,-18,219
600,20,-18,10
700,20,-18,325
800,20,-18,-19
900,20,-18,-20
1000,20,-18,147
1100,20,-18,196
1200,20,-18,-142
1300,20,-18,100
1400,20,-18,237
1500,20,-18,-230
1600,20,-18,-48
1700,20,-18,168
1800,20,-18,158
1900,20,-18,214
2000,20,-18,-66
2100,20,-18,-26
2200,20,-18,160
2300,20,-18,65
2400,20,-18,154
2500,20,-18,-31
2600,20,-18,-132
2700,20,-18,-23
2800,20,-18,-200
2801,100,-18,300
2900,100,-18,-110
2901,100,-18,300
3000,100,-18,-126
3100,100,-18,-70
3200,100,-18,273
3300,100,-18,-200
3400,100,-18,190
3500,100,-18,-280
3600,100,-18,-194
3700,100,-18,-280
3800,100,-18,0
3900,100,-18,-46
4000,100,-18,-130
4100,100,-18,6
4200,100,-18,-50
4300,100,-18,-230
4400,100,-18,-176
4500,100,-18,-44
4600,100,-18,252
4700,100,-18,-34
4800,100,-18,61
4900,100,-18,150
5000,100,-18,150
5100,100,-18,-136
5200,100,-18,-280
5300,100,-18,-206
5400,100,-18,-158
5500,100,-18,-280
5600,100,-18,-28
5700,100,-18,-150
5800,100,-18,-230
5900,100,-18,-152
6000,100,-18,103
6100,100,-18,100
6200,100,-18,214
6300,100,-18,106
6400,100,-18,140
6500,100,-18,190
6600,100,-18,144
6700,100,-18,80
6800,100,-18,-48
6900,100,-18,92
7000,100,-18,50
7100,100,-18,130
7200,100,-18,36
7300,100,-18,-230
7400,100,-18,121
7500,100,-18,-87
7600,100,-18,-100
