7700,149.5,-65.0,-1302.5
7800,149.5,-65.0,424.5
7900,149.5,-65.0,-256.5
8000,149.5,-65.0,-629.5
8100,149.5,-65.0,-1012.5
8200,149.5,-65.0,-290.5
8300,149.5,-65.0,-701.5
8400,149.5,-65.0,-1052.5
8500,149.5,-65.0,267.5
8600,149.5,-65.0,547.5
8700,149.5,-65.0,267.5
8800,149.5,-65.0,37.5
8900,149.5,-65.0,17.5
9000,149.5,-65.0,637.5
9100,149.5,-65.0,267.5
9200,149.5,-65.0,657.5
9205,149.5,-65.0,1086.5
9300,149.5,-65.0,617.5
9334,149.5,-65.0,620.0
9400,149.5,-65.0,-1006.5
9500,149.5,-65.0,-1012.5
9600,149.5,-65.0,-546.5
9700,149.5,-65.0,-1132.5
9800,149.5,-65.0,-1302.5
9900,149.5,-65.0,-1298.5
10000,149.5,-65.0,119.5
10021,149.5,-65.0,146.5
10100,149.5,-65.0,-1302.5
10200,149.5,-65.0,-1012.5
10300,149.5,-65.0,-622.5
10400,149.5,-65.0,85.5
10401,149.5,-65.0,174.5
10500,149.5,-65.0,-666.5
10592,149.5,-65.0,96.5
10600,149.5,-65.0,1.5
10687,149.5,-65.0,531.0
10688,149.5,-65.0,849.0
10700,149.5,-65.0,479.5
10800,149.5,-65.0,632.5
10900,149.5,-65.0,-1302.5
11000,149.5,-65.0,-1115.5
11100,149.5,-65.0,-1302.5
11200,149.5,-65.0,-1302.5
11300,149.5,-65.0,-1002.5
11400,149.5,-65.0,-731.5
11458,149.5,-65.0,-121.0
11500,149.5,-65.0,-1302.5
11600,149.5,-65.0,-606.5
11700,149.5,-65.0,-1302.5
11800,149.5,-65.0,-1302.5
11900,149.5,-65.0,710.5
12000,149.5,-65.0,-1008.5
12100,149.5,-65.0,551.5
12200,149.5,-65.0,377.5
12300,149.5,-65.0,511.5
12400,149.5,-65.0,267.5
12500,149.5,-65.0,281.5
12600,149.5,-65.0,-291.5
12700,149.5,-65.0,-1132.5
12800,149.5,-65.0,462.5
12900,149.5,-65.0,315.5
13000,149.5,-65.0,267.5
13100,149.5,-65.0,-780.5
13200,149.5,-65.0,-1302.5
13300,149.5,-65.0,-1052.5
13400,149.5,-65.0,-1052.5
13500,149.5,-65.0,-1302.5
13600,149.5,-65.0,-836.5
13700,149.5,-65.0,-1012.5
13800,149.5,-65.0,-1302.5
13900,149.5,-65.0,-866.5
14000,149.5,-65.0,-1012.5
14100,149.5,-65.0,-1001.5
14200,149.5,-65.0,267.5
14300,149.5,-65.0,267.5
14400,149.5,-65.0,-1100.5
14500,149.5,-65.0,-1044.5
14600,149.5,-65.0,-1092.5
14700,149.5,-65.0,-1092.5
14800,149.5,-65.0,-1012.5
14900,149.5,-65.0,-1046.5
15000,149.5,-65.0,625.5
15100,149.5,-65.0,-1092.5
15200,149.5,-65.0,-1092.5
15211,149.5,-65.0,213.5
15212,149.5,-65.0,425.5
15300,149.5,-65.0,-1052.5
15400,149.5,-65.0,-741.5
15500,149.5,-65.0,-994.5
15600,149.5,-65.0,-313.5
15700,149.5,-65.0,-1012.5
15800,149.5,-65.0,-1012.5
15900,149.5,-65.0,-1092.5
16000,149.5,-65.0,557.5
16025,149.5,-65.0,871.5
16100,149.5,-65.0,517.5
16200,149.5,-65.0,465.5
16300,149.5,-65.0,557.5
16400,149.5,-65.0,-1302.5
16500,149.5,-65.0,29.5
16600,149.5,-65.0,-1382.5
16700,149.5,-65.0,-1382.5
16800,149.5,-65.0,-1382.5
16900,149.5,-65.0,-332.5
17000,149.5,-65.0,3.5
17100,149.5,-65.0,-332.5
17200,149.5,-65.0,507.5
17300,149.5,-65.0,-1012.5
17400,149.5,-65.0,-1132.5
17500,149.5,-65.0,-855.5
17600,149.5,-65.0,-80.5
17700,149.5,-65.0,-324.5
17800,149.5,-65.0,-184.5
17900,149.5,-65.0,-1382.5
18000,149.5,-65.0,-1302.5
18100,149.5,-65.0,-1052.5
18200,149.5,-65.0,-1012.5
18300,149.5,-65.0,-1084.5
18400,149.5,-65.0,-42.5
18500,149.5,-65.0,-654.5
18600,149.5,-65.0,-1132.5
18700,149.5,-65.0,-1092.5
18800,149.5,-65.0,215.5
18900,149.5,-65.0,351.5
19000,149.5,-65.0,-988.5
19100,149.5,-65.0,-1052.5
19200,149.5,-65.0,-1012.5
19300,149.5,-65.0,271.5
19400,149.5,-65.0,-782.5
19500,149.5,-65.0,-332.5
19600,149.5,-65.0,-36.5
19700,149.5,-65.0,517.5
19800,149.5,-65.0,267.5
100,59.5,-20.0,67.5
200,59.5,-20.0,-32.5
300,59.5,-20.0,-32.5
400,59.5,-20.0,257.5
500,59.5,-20.0,-32.5
600,59.5,-20.0,217.5
700,59.5,-20.0,257.5
759,64.5,-20.0,857.5
800,64.5,-20.0,217.5
900,64.5,-20.0,-32.5
1000,64.5,-20.0,217.5
1100,64.5,-20.0,-8.5
1200,64.5,-20.0,358.5
1300,64.5,-20.0,67.5
1400,64.5,-20.0,253.5
1500,64.5,-20.0,217.5
1600,64.5,-20.0,217.5
1700,64.5,-20.0,47.5
1800,64.5,-20.0,217.5
1900,64.5,-20.0,-8.5
2000,64.5,-20.0,217.5
2100,64.5,-20.0,-32.5
2200,64.5,-20.0,381.5
2300,64.5,-20.0,329.5
2400,64.5,-20.0,197.5
2405,87.5,-20.0,917.5
2500,87.5,-20.0,104.5
2600,87.5,-20.0,337.5
2700,87.5,-20.0,-32.5
2800,87.5,-20.0,217.5
2900,87.5,-20.0,337.5
3000,87.5,-20.0,346.5
3017,87.5,-20.0,1119.0
3100,87.5,-20.0,265.5
3200,87.5,-20.0,217.5
3300,87.5,-20.0,-32.5
3400,87.5,-20.0,23.5
3500,87.5,-20.0,-32.5
3600,87.5,-20.0,-32.5
3700,87.5,-20.0,217.5
3800,87.5,-20.0,217.5
3900,87.5,-20.0,217.5
4000,87.5,-20.0,217.5
4100,87.5,-20.0,217.5
4200,87.5,-20.0,257.5
4300,87.5,-20.0,-32.5
4400,87.5,-20.0,337.5
4500,87.5,-20.0,416.5
4509,87.5,-20.0,1628.5
4600,87.5,-20.0,-16.5
4700,87.5,-20.0,-16.5
4800,87.5,-20.0,257.5
4900,87.5,-20.0,-32.5
5000,87.5,-20.0,305.5
5100,87.5,-20.0,257.5
5200,87.5,-20.0,387.5
5300,87.5,-20.0,309.5
5400,87.5,-20.0,217.5
5500,87.5,-20.0,87.5
5600,87.5,-20.0,95.5
5700,87.5,-20.0,337.5
5800,87.5,-20.0,47.5
5900,87.5,-20.0,137.5
6000,87.5,-20.0,101.5
6100,87.5,-20.0,164.5
6200,87.5,-20.0,96.5
6300,87.5,-20.0,466.5
6400,87.5,-20.0,337.5
6500,87.5,-20.0,281.5
6600,87.5,-20.0,289.5
6700,87.5,-20.0,-32.5
6800,87.5,-20.0,377.5
6900,87.5,-20.0,357.5
7000,87.5,-20.0,66.5
7100,87.5,-20.0,409.5
7200,87.5,-20.0,309.5
7300,87.5,-20.0,47.5
7400,87.5,-20.0,309.5
7500,87.5,-20.0,329.5
7600,87.5,-20.0,297.5
7700,87.5,-20.0,345.5
7800,87.5,-20.0,437.5
7900,87.5,-20.0,397.5
8000,87.5,-20.0,397.5
8100,87.5,-20.0,397.5
8200,87.5,-20.0,265.5
8300,87.5,-20.0,47.5
8400,87.5,-20.0,47.5
8500,87.5,-20.0,47.5
8595,87.5,-20.0,214.5
8600,87.5,-20.0,324.5
8700,87.5,-20.0,-32.5
8800,87.5,-20.0,336.5
8900,87.5,-20.0,329.5
9000,87.5,-20.0,217.5
9100,87.5,-20.0,167.5
9200,87.5,-20.0,47.5
9216,87.5,-20.0,953.5
9300,87.5,-20.0,-0.5
9318,87.5,-20.0,1315.0
9319,87.5,-20.0,1494.5
9400,87.5,-20.0,217.5
9500,87.5,-20.0,297.5
9600,87.5,-20.0,257.5
9700,87.5,-20.0,257.5
9800,87.5,-20.0,257.5
9900,87.5,-20.0,-32.5
10000,87.5,-20.0,-32.5
10100,87.5,-20.0,-32.5
10200,87.5,-20.0,257.5
